n,index,eigenvalue,residual,exact_eigenvalue,eigenvector
89,6,2.0437047985323913e+00,6.3902586925716306e-14,2.0437047985323886e+00,3.0993644932654149e-02;-6.0632718857590966e-02;8.7621852020150034e-02;-1.1078148979313387e-01;1.2909944487375333e-01;-1.4177513472553518e-01;1.4825457087727642e-01;-1.4825457087747682e-01;1.4177513472595352e-01;-1.2909944487462940e-01;1.1078148979427672e-01;-8.7621852021061708e-02;6.0632718858114283e-02;-3.0993644933004692e-02;5.1237002933653372e-13;3.0993644931877791e-02;-6.0632718856569380e-02;8.7621852019309374e-02;-1.1078148979221436e-01;1.2909944487266492e-01;-1.4177513472442768e-01;1.4825457087628369e-01;-1.4825457087664148e-01;1.4177513472517669e-01;-1.2909944487347669e-01;1.1078148979271102e-01;-8.7621852019588956e-02;6.0632718856770060e-02;-3.0993644932013269e-02;-2.8747616327568509e-13;3.0993644932475736e-02;-6.0632718856919718e-02;8.7621852019365926e-02;-1.1078148979229567e-01;1.2909944487299482e-01;-1.4177513472482037e-01;1.4825457087670849e-01;-1.4825457087662502e-01;1.4177513472484768e-01;-1.2909944487294148e-01;1.1078148979201864e-01;-8.7621852018836877e-02;6.0632718856086461e-02;-3.0993644931421531e-02;-7.4071079826901677e-13;3.0993644932798319e-02;-6.0632718857536919e-02;8.7621852020239560e-02;-1.1078148979349459e-01;1.2909944487443709e-01;-1.4177513472631972e-01;1.4825457087805075e-01;-1.4825457087792843e-01;1.4177513472596681e-01;-1.2909944487393982e-01;1.1078148979317466e-01;-8.7621852019894461e-02;6.0632718857180010e-02;-3.0993644932426602e-02;1.1768956961985274e-13;3.0993644932261217e-02;-6.0632718857249343e-02;8.7621852020267260e-02;-1.1078148979362221e-01;1.2909944487425423e-01;-1.4177513472596004e-01;1.4825457087745669e-01;-1.4825457087740679e-01;1.4177513472564171e-01;-1.2909944487382044e-01;1.1078148979333141e-01;-8.7621852020577512e-02;6.0632718858236082e-02;-3.0993644933635427e-02;1.2393473862552213e-12;3.0993644931471699e-02;-6.0632718856398302e-02;8.7621852019210328e-02;-1.1078148979240872e-01;1.2909944487309918e-01;-1.4177513472477163e-01;1.4825457087634636e-01;-1.4825457087617921e-01;1.4177513472450889e-01;-1.2909944487318470e-01;1.1078148979282054e-01;-8.7621852019982460e-02;6.0632718857242619e-02;-3.0993644932385125e-02
89,7,2.0594085474480091e+00,4.7869116078421335e-14,2.0594085474480073e+00,-3.6063586920311710e-02;6.9984688525884520e-02;-9.9748101442706738e-02;1.2358562454223680e-01;-1.4008110520229339e-01;1.4825457087718458e-01;-1.4762044784353184e-01;1.3821640843002525e-01;-1.2060113295840183e-01;9.5821119357181572e-02;-6.5348512240002030e-02;3.0993644932598374e-02;5.2025098003725592e-03;-4.1089590983025587e-02;7.4535599250213636e-02;-1.0355355583264558e-01;1.2641954607981237e-01;-1.4177513472527750e-01;1.4870806855258845e-01;-1.4680647203364169e-01;1.3618331625510863e-01;-1.1746970747100889e-01;9.1777393996843037e-02;-6.0632718856796351e-02;2.5885941961834899e-02;1.0398681144398758e-02;-4.6065533708438217e-02;7.8995699827338089e-02;-1.0723284616495471e-01;1.2909944487334590e-01;-1.4329643308560827e-01;1.4898038835367677e-01;-1.4581363515115991e-01;1.3398430568622788e-01;-1.1419516323984372e-01;8.7621852019911212e-02;-5.5843053846760499e-02;2.0746700959361954e-02;1.5582183296413052e-02;-5.0985352676498508e-02;8.3359556313101657e-02;-1.1078148979317413e-01;1.3162205588036358e-01;-1.4464314681543272e-01;1.4907119849990494e-01;-1.4464314681545123e-01;1.3162205588039877e-01;-1.1078148979321757e-01;8.3359556313141139e-02;-5.0985352676530510e-02;1.5582183296436668e-02;2.0746700959346907e-02;-5.5843053846760297e-02;8.7621852019924687e-02;-1.1419516323987354e-01;1.3398430568627387e-01;-1.4581363515121995e-01;1.4898038835373761e-01;-1.4329643308565745e-01;1.2909944487337607e-01;-1.0723284616495871e-01;7.8995699827311125e-02;-4.6065533708381561e-02;1.0398681144320311e-02;2.5885941961935367e-02;-6.0632718856918795e-02;9.1777393996983814e-02;-1.1746970747115663e-01;1.3618331625525701e-01;-1.4680647203377881e-01;1.4870806855270510e-01;-1.4177513472536718e-01;1.2641954607988012e-01;-1.0355355583269733e-01;7.4535599250254270e-02;-4.1089590983062745e-02;5.2025098004120484e-03;3.0993644932554409e-02;-6.5348512239953194e-02;9.5821119357121065e-02;-1.2060113295832174e-01;1.3821640842992361e-01;-1.4762044784341682e-01;1.4825457087705757e-01;-1.4008110520216660e-01;1.2358562454212309e-01;-9.9748101442618572e-02;6.9984688525824706e-02;-3.6063586920280138e-02
89,8,2.0774766081233649e+00,6.3514008867097501e-14,2.0774766081233627e+00,-4.1089590982968029e-02;7.8995699827233229e-02;-1.1078148979250715e-01;1.3398430568578745e-01;-1.4680647203308125e-01;1.4825457087675276e-01;-1.3821640843010363e-01;1.1746970747106773e-01;-8.7621852020155294e-02;5.0985352677277690e-02;-1.0398681144833695e-02;-3.0993644931716455e-02;6.9984688525382560e-02;-1.0355355583151264e-01;1.2909944487296590e-01;-1.4464314681500032e-01;1.4898038835352931e-01;-1.4177513472543615e-01;1.2358562454247196e-01;-9.5821119356984841e-02;6.0632718857433210e-02;-2.0746700959386171e-02;-2.0746700958989134e-02;6.0632718857387163e-02;-9.5821119357114293e-02;1.2358562454271944e-01;-1.4177513472612180e-01;1.4898038835447924e-01;-1.4464314681611237e-01;1.2909944487422612e-01;-1.0355355583300524e-01;6.9984688526557495e-02;-3.0993644932670383e-02;-1.0398681144084440e-02;5.0985352676889521e-02;-8.7621852020240851e-02;1.1746970747140813e-01;-1.3821640843042665e-01;1.4825457087732610e-01;-1.4680647203370953e-01;1.3398430568645192e-01;-1.1078148979282522e-01;7.8995699827223514e-02;-4.1089590982527506e-02;-5.4945230004710755e-13;4.1089590983544179e-02;-7.8995699827776517e-02;1.1078148979313263e-01;-1.3398430568645717e-01;1.4680647203349734e-01;-1.4825457087671420e-01;1.3821640842962690e-01;-1.1746970747035258e-01;8.7621852019107369e-02;-5.0985352676168195e-02;1.0398681143810940e-02;3.0993644932699897e-02;-6.9984688526438743e-02;1.0355355583231204e-01;-1.2909944487344241e-01;1.4464314681530752e-01;-1.4898038835349534e-01;1.4177513472509023e-01;-1.2358562454221539e-01;9.5821119357124049e-02;-6.0632718857529043e-02;2.0746700959642091e-02;2.0746700958510035e-02;-6.0632718856610743e-02;9.5821119356284665e-02;-1.2358562454147781e-01;1.4177513472477069e-01;-1.4898038835332356e-01;1.4464314681511031e-01;-1.2909944487339192e-01;1.0355355583254276e-01;-6.9984688526474270e-02;3.0993644932514379e-02;1.0398681144132773e-02;-5.0985352676646438e-02;8.7621852019831151e-02;-1.1746970747110391e-01;1.3821640843030314e-01;-1.4825457087750299e-01;1.4680647203420280e-01;-1.3398430568705003e-01;1.1078148979335292e-01;-7.8995699827741267e-02;4.1089590983118436e-02
89,9,2.0978869674096909e+00,5.2041704279304213e-14,2.0978869674096927e+00,4.6065533708266652e-02;-8.7621852019808266e-02;1.2060113295852919e-01;-1.4177513472558009e-01;1.4907119850016570e-01;-1.4177513472549313e-01;1.2060113295838081e-01;-8.7621852020056054e-02;4.6065533708686629e-02;-3.9015562019970740e-13;-4.6065533708021029e-02;8.7621852019700214e-02;-1.2060113295806003e-01;1.4177513472490927e-01;-1.4907119849952988e-01;1.4177513472491801e-01;-1.2060113295808797e-01;8.7621852019597074e-02;-4.6065533708033631e-02;-4.4822807697435532e-13;4.6065533708852462e-02;-8.7621852020167534e-02;1.2060113295857552e-01;-1.4177513472565251e-01;1.4907119850039141e-01;-1.4177513472585176e-01;1.2060113295859862e-01;-8.7621852020073665e-02;4.6065533708471149e-02;-1.4951329721431255e-13;-4.6065533708012293e-02;8.7621852019593827e-02;-1.2060113295821644e-01;1.4177513472530295e-01;-1.4907119849995709e-01;1.4177513472508410e-01;-1.2060113295813642e-01;8.7621852019792931e-02;-4.6065533708394384e-02;1.4784733208314654e-13;4.6065533708272564e-02;-8.7621852019880847e-02;1.2060113295831072e-01;-1.4177513472519832e-01;1.4907119849968947e-01;-1.4177513472519918e-01;1.2060113295829582e-01;-8.7621852019845320e-02;4.6065533708186591e-02;2.8168176153051683e-13;-4.6065533708617816e-02;8.7621852020074623e-02;-1.2060113295849381e-01;1.4177513472546754e-01;-1.4907119850035988e-01;1.4177513472570166e-01;-1.2060113295860525e-01;8.7621852019976146e-02;-4.6065533708399935e-02;2.6132976950925368e-13;4.6065533708023854e-02;-8.7621852019581017e-02;1.2060113295807405e-01;-1.4177513472527351e-01;1.4907119849980333e-01;-1.4177513472504197e-01;1.2060113295798973e-01;-8.7621852019603971e-02;4.6065533708326251e-02;3.9752533597067481e-14;-4.6065533708502235e-02;8.7621852020050572e-02;-1.2060113295855010e-01;1.4177513472539052e-01;-1.4907119850000397e-01;1.4177513472537531e-01;-1.2060113295851314e-01;8.7621852020119545e-02;-4.6065533708413132e-02;-4.6686607417407926e-14;4.6065533708375142e-02;-8.7621852019782578e-02;1.2060113295814243e-01;-1.4177513472528031e-01;1.4907119849997955e-01;-1.4177513472541245e-01;1.2060113295838616e-01;-8.7621852019704183e-02;4.6065533708211925e-02
89,10,2.1206147584281858e+00,6.5151587828419607e-14,2.1206147584281831e+00,-5.0985352676432678e-02;9.5821119356533632e-02;-1.2909944487336822e-01;1.4680647203354669e-01;-1.4680647203366773e-01;1.2909944487391206e-01;-9.5821119357179491e-02;5.0985352676879356e-02;-1.6348045442096135e-14;-5.0985352676705765e-02;9.5821119356870404e-02;-1.2909944487355124e-01;1.4680647203386618e-01;-1.4680647203390101e-01;1.2909944487387759e-01;-9.5821119357074866e-02;5.0985352676554921e-02;3.3046874717381621e-13;-5.0985352677166508e-02;9.5821119357080223e-02;-1.2909944487331332e-01;1.4680647203313202e-01;-1.4680647203329450e-01;1.2909944487346833e-01;-9.5821119357119414e-02;5.0985352676872896e-02;-2.5697390781564171e-13;-5.0985352676539863e-02;9.5821119356783280e-02;-1.2909944487339900e-01;1.4680647203324662e-01;-1.4680647203350095e-01;1.2909944487381336e-01;-9.5821119357525547e-02;5.0985352677285364e-02;-2.3467515471027568e-13;-5.0985352676773642e-02;9.5821119357315382e-02;-1.2909944487399935e-01;1.4680647203386576e-01;-1.4680647203349562e-01;1.2909944487335084e-01;-9.5821119356639672e-02;5.0985352676660628e-02;1.5579535214546661e-13;-5.0985352676858192e-02;9.5821119357043974e-02;-1.2909944487346481e-01;1.4680647203336517e-01;-1.4680647203309713e-01;1.2909944487310770e-01;-9.5821119356528414e-02;5.0985352676729559e-02;-4.1198876865628145e-13;-5.0985352676199941e-02;9.5821119356557724e-02;-1.2909944487345817e-01;1.4680647203366479e-01;-1.4680647203386446e-01;1.2909944487386332e-01;-9.5821119357166043e-02;5.0985352676597553e-02;1.0691983936548620e-13;-5.0985352676894392e-02;9.5821119357174786e-02;-1.2909944487395572e-01;1.4680647203394467e-01;-1.4680647203384797e-01;1.2909944487346328e-01;-9.5821119356616830e-02;5.0985352676071058e-02;7.4648829860315247e-13;-5.0985352677194375e-02;9.5821119356932355e-02;-1.2909944487316319e-01;1.4680647203308553e-01;-1.4680647203327041e-01;1.2909944487344296e-01;-9.5821119356941278e-02;5.0985352676951222e-02;-1.0631491498030714e-13;-5.0985352676575176e-02;9.5821119356821943e-02;-1.2909944487342009e-01;1.4680647203347869e-01;-1.4680647203382829e-01;1.2909944487423164e-01;-9.5821119357588469e-02;5.0985352677163101e-02
89,11,2.1456322908664260e+00,7.5439654523279387e-14,2.1456322908664252e+00,-5.5843053846214019e-02;1.0355355583198962e-01;-1.3618331625449009e-01;1.4898038835307312e-01;-1.4008110520192438e-01;1.1078148979299475e-01;-6.5348512239956053e-02;1.0398681144791250e-02;4.6065533707597986e-02;-9.5821119356382239e-02;1.3162205588015244e-01;-1.4825457087770877e-01;1.4329643308709417e-01;-1.1746970747304195e-01;7.4535599252134627e-02;-2.0746700960859704e-02;-3.6063586919213970e-02;8.7621852019441157e-02;-1.2641954608000239e-01;1.4680647203418654e-01;-1.4581363515189613e-01;1.2358562454259853e-01;-8.3359556312788241e-02;3.0993644931729535e-02;2.5885941962855204e-02;-7.8995699828010496e-02;1.2060113295820137e-01;-1.4464314681434864e-01;1.4762044784195055e-01;-1.2909944487158984e-01;9.1777393995141565e-02;-4.1089590981453067e-02;-1.5582183297665848e-02;6.9984688526517180e-02;-1.1419516323989602e-01;1.4177513472498163e-01;-1.4870806855241056e-01;1.3398430568633890e-01;-9.9748101443032033e-02;5.0985352676960249e-02;5.2025098000130455e-03;-6.0632718856708512e-02;1.0723284616484403e-01;-1.3821640842974545e-01;1.4907119849993813e-01;-1.3821640843028146e-01;1.0723284616541719e-01;-6.0632718857555758e-02;5.2025098010869955e-03;5.0985352676170798e-02;-9.9748101442586168e-02;1.3398430568637287e-01;-1.4870806855299817e-01;1.4177513472566095e-01;-1.1419516324019600e-01;6.9984688525989644e-02;-1.5582183295959997e-02;-4.1089590984323854e-02;9.1777393998887444e-02;-1.2909944487549754e-01;1.4762044784529427e-01;-1.4464314681660373e-01;1.2060113295878414e-01;-7.8995699827216312e-02;2.5885941961651261e-02;3.0993644932979004e-02;-8.3359556313530550e-02;1.2358562454222786e-01;-1.4581363515095988e-01;1.4680647203330191e-01;-1.2641954607955699e-01;8.7621852020271881e-02;-3.6063586921539409e-02;-2.0746700957516188e-02;7.4535599248219592e-02;-1.1746970746937629e-01;1.4329643308446674e-01;-1.4825457087632835e-01;1.3162205587996825e-01;-9.5821119357091686e-02;4.6065533708742251e-02;1.0398681143794873e-02;-6.5348512239577591e-02;1.1078148979303806e-01;-1.4008110520224806e-01;1.4898038835377445e-01;-1.3618331625512203e-01;1.0355355583241303e-01;-5.5843053846634565e-02
89,12,2.1729090847147994e+00,6.5831599431002516e-14,2.1729090847147985e+00,-6.0632718857653166e-02;1.1078148979393333e-01;-1.4177513472657396e-01;1.4825457087795760e-01;-1.2909944487416988e-01;8.7621852020029423e-02;-3.0993644932150902e-02;-3.0993644933038880e-02;8.7621852020873858e-02;-1.2909944487458519e-01;1.4825457087785454e-01;-1.4177513472582839e-01;1.1078148979295305e-01;-6.0632718856643703e-02;-8.4941237400942402e-13;6.0632718858160857e-02;-1.1078148979396284e-01;1.4177513472616901e-01;-1.4825457087722346e-01;1.2909944487327238e-01;-8.7621852019086732e-02;3.0993644931224945e-02;3.0993644933598380e-02;-8.7621852020703161e-02;1.2909944487377523e-01;-1.4825457087674859e-01;1.4177513472468126e-01;-1.1078148979198017e-01;6.0632718855958570e-02;8.7330952575576012e-13;-6.0632718857572467e-02;1.1078148979288360e-01;-1.4177513472487804e-01;1.4825457087622676e-01;-1.2909944487245245e-01;8.7621852018868726e-02;-3.0993644931643936e-02;-3.0993644932640146e-02;8.7621852019562033e-02;-1.2909944487278477e-01;1.4825457087596403e-01;-1.4177513472427189e-01;1.1078148979212912e-01;-6.0632718856650322e-02;1.4055395314050638e-13;6.0632718856537593e-02;-1.1078148979204902e-01;1.4177513472423234e-01;-1.4825457087602720e-01;1.2909944487292027e-01;-8.7621852019937108e-02;3.0993644932856956e-02;3.0993644931683273e-02;-8.7621852019074756e-02;1.2909944487264358e-01;-1.4825457087625765e-01;1.4177513472506537e-01;-1.1078148979307174e-01;6.0632718857596517e-02;-7.4126955300951882e-13;-6.0632718856174286e-02;1.1078148979208212e-01;-1.4177513472477543e-01;1.4825457087687807e-01;-1.2909944487388733e-01;8.7621852020585811e-02;-3.0993644933270986e-02;-3.0993644931416806e-02;8.7621852019057894e-02;-1.2909944487318956e-01;1.4825457087722524e-01;-1.4177513472611519e-01;1.1078148979386768e-01;-6.0632718858047899e-02;7.5644649638147899e-13;6.0632718856623281e-02;-1.1078148979298337e-01;1.4177513472578163e-01;-1.4825457087772242e-01;1.2909944487442673e-01;-8.7621852020842592e-02;3.0993644933268397e-02;3.0993644932087696e-02;-8.7621852020085267e-02;1.2909944487423583e-01;-1.4825457087793667e-01;1.4177513472641726e-01;-1.1078148979399211e-01;6.0632718857708989e-02
89,13,2.2024119074016690e+00,5.1782652240225012e-14,2.2024119074016659e+00,6.5348512239254378e-02;-1.1746970747049523e-01;1.4581363515088083e-01;-1.4464314681525064e-01;1.1419516324034615e-01;-6.0632718857985130e-02;-5.2025097996720041e-03;6.9984688525476110e-02;-1.2060113295786135e-01;1.4680647203351230e-01;-1.4329643308578552e-01;1.1078148979318056e-01;-5.5843053846734353e-02;-1.0398681144017595e-02;7.4535599249860710e-02;-1.2358562454240267e-01;1.4762044784393541e-01;-1.4177513472571862e-01;1.0723284616559588e-01;-5.0985352676891957e-02;-1.5582183296978667e-02;7.8995699828126278e-02;-1.2641954608032699e-01;1.4825457087752020e-01;-1.4008110520227054e-01;1.0355355583197465e-01;-4.6065533707607957e-02;-2.0746700959745304e-02;8.3359556313490984e-02;-1.2909944487368391e-01;1.4870806855244367e-01;-1.3821640842959892e-01;9.9748101442595577e-02;-4.1089590982918880e-02;-2.5885941961946261e-02;8.7621852019431595e-02;-1.3162205587965664e-01;1.4898038835324881e-01;-1.3618331625492222e-01;9.5821119357096501e-02;-3.6063586920794560e-02;-3.0993644931691135e-02;9.1777393996303053e-02;-1.3398430568591926e-01;1.4907119849964096e-01;-1.3398430568641989e-01;9.1777393997436008e-02;-3.0993644932796910e-02;-3.6063586920297423e-02;9.5821119357069440e-02;-1.3618331625548999e-01;1.4898038835432198e-01;-1.3162205588071643e-01;8.7621852020027355e-02;-2.5885941961917184e-02;-4.1089590983519886e-02;9.9748101443563567e-02;-1.3821640843072516e-01;1.4870806855307694e-01;-1.2909944487359790e-01;8.3359556312904981e-02;-2.0746700958778442e-02;-4.6065533708741030e-02;1.0355355583263022e-01;-1.4008110520216430e-01;1.4825457087689872e-01;-1.2641954607938971e-01;7.8995699827007548e-02;-1.5582183296279212e-02;-5.0985352676745019e-02;1.0723284616499582e-01;-1.4177513472480532e-01;1.4762044784279280e-01;-1.2358562454174268e-01;7.4535599249955078e-02;-1.0398681144592569e-02;-5.5843053845713572e-02;1.1078148979215548e-01;-1.4329643308509493e-01;1.4680647203349795e-01;-1.2060113295859189e-01;6.9984688526443350e-02;-5.2025098006305672e-03;-6.0632718857203324e-02;1.1419516324040078e-01;-1.4464314681598184e-01;1.4581363515181672e-01;-1.1746970747148847e-01;6.5348512239973608e-02
89,14,2.2341048142821451e+00,4.2137589713793964e-14,2.2341048142821465e+00,6.9984688525924779e-02;-1.2358562454173497e-01;1.4825457087607874e-01;-1.3821640842892183e-01;9.5821119355943785e-02;-3.0993644931883078e-02;-4.1089590982979173e-02;1.0355355583196946e-01;-1.4177513472467490e-01;1.4680647203274189e-01;-1.1746970747002580e-01;6.0632718856102837e-02;1.0398681145022969e-02;-7.8995699827925731e-02;1.2909944487358072e-01;-1.4898038835322719e-01;1.3398430568568215e-01;-8.7621852018760604e-02;2.0746700957909713e-02;5.0985352677705424e-02;-1.1078148979358067e-01;1.4464314681551677e-01;-1.4464314681517074e-01;1.1078148979255543e-01;-5.0985352676014541e-02;-2.0746700960073708e-02;8.7621852020989197e-02;-1.3398430568742681e-01;1.4898038835406380e-01;-1.2909944487339808e-01;7.8995699826873836e-02;-1.0398681143452151e-02;-6.0632718857905679e-02;1.1746970747186117e-01;-1.4680647203447528e-01;1.4177513472605249e-01;-1.0355355583264526e-01;4.1089590982688377e-02;3.0993644933185040e-02;-9.5821119357965168e-02;1.3821640843116789e-01;-1.4825457087802615e-01;1.2358562454310468e-01;-6.9984688526617683e-02;2.3232845572305465e-14;6.9984688526573427e-02;-1.2358562454306171e-01;1.4825457087798627e-01;-1.3821640843113597e-01;9.5821119357936330e-02;-3.0993644933161316e-02;-4.1089590982704420e-02;1.0355355583265177e-01;-1.4177513472604489e-01;1.4680647203446201e-01;-1.1746970747184865e-01;6.0632718857898754e-02;1.0398681143448196e-02;-7.8995699826864579e-02;1.2909944487337852e-01;-1.4898038835403291e-01;1.3398430568738814e-01;-8.7621852020942428e-02;2.0746700960025677e-02;5.0985352676063536e-02;-1.1078148979260349e-01;1.4464314681520976e-01;-1.4464314681554633e-01;1.1078148979360038e-01;-5.0985352677716818e-02;-2.0746700957901664e-02;8.7621852018760757e-02;-1.3398430568569172e-01;1.4898038835324412e-01;-1.2909944487360198e-01;7.8995699827941232e-02;-1.0398681145033863e-02;-6.0632718856096376e-02;1.1746970747002715e-01;-1.4680647203274791e-01;1.4177513472469086e-01;-1.0355355583199291e-01;4.1089590983005748e-02;3.0993644931849824e-02;-9.5821119355910173e-02;1.3821640842888941e-01;-1.4825457087605287e-01;1.2358562454172138e-01;-6.9984688525918506e-02
89,15,2.2679491924311237e+00,8.2553799680522866e-14,2.2679491924311224e+00,7.4535599249878348e-02;-1.2909944487362540e-01;1.4907119850018666e-01;-1.2909944487367264e-01;7.4535599250048740e-02;-1.8240608842874631e-13;-7.4535599249896389e-02;1.2909944487374916e-01;-1.4907119850016370e-01;1.2909944487361663e-01;-7.4535599249971857e-02;1.3429981218048577e-13;7.4535599249770421e-02;-1.2909944487339906e-01;1.4907119849986483e-01;-1.2909944487348876e-01;7.4535599249969942e-02;1.2693958284943957e-14;-7.4535599249842155e-02;1.2909944487341646e-01;-1.4907119850000478e-01;1.2909944487371317e-01;-7.4535599249983625e-02;-1.0296352072186005e-13;7.4535599250102932e-02;-1.2909944487348593e-01;1.4907119849977402e-01;-1.2909944487331471e-01;7.4535599249830442e-02;4.6373925216687976e-14;-7.4535599250086432e-02;1.2909944487384206e-01;-1.4907119849996361e-01;1.2909944487338748e-01;-7.4535599250022927e-02;2.6340381006868601e-13;7.4535599250062021e-02;-1.2909944487401709e-01;1.4907119850028169e-01;-1.2909944487338942e-01;7.4535599249853327e-02;-6.4056980986720796e-14;-7.4535599249958243e-02;1.2909944487375141e-01;-1.4907119850014142e-01;1.2909944487368794e-01;-7.4535599250011519e-02;1.2429644893017896e-13;7.4535599249820297e-02;-1.2909944487346972e-01;1.4907119850015135e-01;-1.2909944487388919e-01;7.4535599250224641e-02;-1.3007367093688416e-14;-7.4535599249873907e-02;1.2909944487337671e-01;-1.4907119849978953e-01;1.2909944487352434e-01;-7.4535599250031559e-02;9.2368602703773460e-14;7.4535599249954371e-02;-1.2909944487342187e-01;1.4907119849973488e-01;-1.2909944487338915e-01;7.4535599250147022e-02;-2.1200448068741123e-13;-7.4535599250050141e-02;1.2909944487367184e-01;-1.4907119849965894e-01;1.2909944487314687e-01;-7.4535599249770157e-02;-9.8024992445340966e-14;7.4535599250234369e-02;-1.2909944487373592e-01;1.4907119849982817e-01;-1.2909944487333669e-01;7.4535599249934775e-02;9.5216192614104007e-14;-7.4535599250127468e-02;1.2909944487369951e-01;-1.4907119850011830e-01;1.2909944487369393e-01;-7.4535599249932860e-02;-2.8347707650487554e-13;7.4535599250353357e-02;-1.2909944487379243e-01;1.4907119850013739e-01;-1.2909944487372885e-01;7.4535599250055207e-02
89,16,2.3039038076871456e+00,8.4520353678859309e-14,2.3039038076871483e+00,7.8995699827799984e-02;-1.3398430568698633e-01;1.4825457087776409e-01;-1.1746970747166484e-01;5.0985352677300651e-02;3.0993644931569565e-02;-1.0355355583169369e-01;1.4464314681501583e-01;-1.4177513472538752e-01;9.5821119357313578e-02;-2.0746700959570524e-02;-6.0632718856591425e-02;1.2358562454171683e-01;-1.4898038835335858e-01;1.2909944487336300e-01;-6.9984688526153457e-02;-1.0398681143941147e-02;8.7621852019278995e-02;-1.3821640842933713e-01;1.4680647203292263e-01;-1.1078148979257320e-01;4.1089590982690223e-02;4.1089590982988450e-02;-1.1078148979276653e-01;1.4680647203323413e-01;-1.3821640842955818e-01;8.7621852019075491e-02;-1.0398681143117181e-02;-6.9984688527175765e-02;1.2909944487428937e-01;-1.4898038835416935e-01;1.2358562454260094e-01;-6.0632718857223759e-02;-2.0746700959364553e-02;9.5821119357496959e-02;-1.4177513472612191e-01;1.4464314681631646e-01;-1.0355355583333427e-01;3.0993644932907877e-02;5.0985352676475588e-02;-1.1746970747113410e-01;1.4825457087726976e-01;-1.3398430568691297e-01;7.8995699828143875e-02;-5.7908693536107962e-13;-7.8995699827042978e-02;1.3398430568612954e-01;-1.4825457087699387e-01;1.1746970747137557e-01;-5.0985352677308457e-02;-3.0993644931602123e-02;1.0355355583175238e-01;-1.4464314681458254e-01;1.4177513472456407e-01;-9.5821119356336415e-02;2.0746700958692983e-02;6.0632718857207800e-02;-1.2358562454190547e-01;1.4898038835289018e-01;-1.2909944487250935e-01;6.9984688525182082e-02;1.0398681145105433e-02;-8.7621852020870833e-02;1.3821640843085375e-01;-1.4680647203394614e-01;1.1078148979287657e-01;-4.1089590982451463e-02;-4.1089590983687536e-02;1.1078148979388402e-01;-1.4680647203436548e-01;1.3821640843059094e-01;-8.7621852020241225e-02;1.0398681144465880e-02;6.9984688526215769e-02;-1.2909944487389133e-01;1.4898038835428176e-01;-1.2358562454288995e-01;6.0632718857742372e-02;2.0746700958579063e-02;-9.5821119356700818e-02;1.4177513472534192e-01;-1.4464314681550455e-01;1.0355355583274276e-01;-3.0993644933107235e-02;-5.0985352675534008e-02;1.1746970746982942e-01;-1.4825457087612304e-01;1.3398430568579237e-01;-7.8995699827114463e-02
89,17,2.3419248548899154e+00,5.9697617219948526e-14,2.3419248548899168e+00,8.3359556313090472e-02;-1.3821640843028576e-01;1.4581363515179646e-01;-1.0355355583291211e-01;2.5885941962498153e-02;6.0632718856938744e-02;-1.2641954607938538e-01;1.4898038835352387e-01;-1.2060113295824804e-01;5.0985352676885025e-02;3.6063586920072888e-02;-1.1078148979252039e-01;1.4762044784320091e-01;-1.3398430568615916e-01;7.4535599249780898e-02;1.0398681144505890e-02;-9.1777393997281284e-02;1.4177513472514430e-01;-1.4329643308527862e-01;9.5821119356640908e-02;-1.5582183296479398e-02;-6.9984688526455091e-02;1.3162205588058742e-01;-1.4825457087747596e-01;1.1419516324005963e-01;-4.1089590982986507e-02;-4.6065533708415020e-02;1.1746970747116181e-01;-1.4870806855300775e-01;1.2909944487386121e-01;-6.5348512240093345e-02;-2.0746700958731625e-02;9.9748101442723835e-02;-1.4464314681531384e-01;1.4008110520215161e-01;-8.7621852019801993e-02;5.2025098004597342e-03;7.8995699827158330e-02;-1.3618331625449234e-01;1.4680647203334324e-01;-1.0723284616505992e-01;3.0993644932239890e-02;5.5843053846780677e-02;-1.2358562454247467e-01;1.4907119849993650e-01;-1.2358562454201587e-01;5.5843053846364954e-02;3.0993644932568058e-02;-1.0723284616546312e-01;1.4680647203389743e-01;-1.3618331625532132e-01;7.8995699827755977e-02;5.2025098004709822e-03;-8.7621852019961172e-02;1.4008110520229183e-01;-1.4464314681549251e-01;9.9748101443017101e-02;-2.0746700959446952e-02;-6.5348512239203571e-02;1.2909944487330513e-01;-1.4870806855269278e-01;1.1746970747089280e-01;-4.6065533708245870e-02;-4.1089590983069517e-02;1.1419516323976334e-01;-1.4825457087664140e-01;1.3162205587981901e-01;-6.9984688525935521e-02;-1.5582183296954056e-02;9.5821119357104967e-02;-1.4329643308587675e-01;1.4177513472550471e-01;-9.1777393996943415e-02;1.0398681143860342e-02;7.4535599250329918e-02;-1.3398430568669989e-01;1.4762044784382325e-01;-1.1078148979331771e-01;3.6063586920903778e-02;5.0985352676608225e-02;-1.2060113295847806e-01;1.4898038835378577e-01;-1.2641954607974834e-01;6.0632718857412678e-02;2.5885941961781719e-02;-1.0355355583183792e-01;1.4581363515094872e-01;-1.3821640842995225e-01;8.3359556312974883e-02
