n,index,eigenvalue,residual,eigenvector
87,11,2.1522409349774256e+00,4.0791444296435962e-14,-5.7691698119194113e-02;1.0660035817620317e-01;-1.3928008003538547e-01;1.5075567228604997e-01;-1.3928008003451783e-01;1.0660035817459486e-01;-5.7691698117080470e-02;-2.3101135039727903e-12;5.7691698121366146e-02;-1.0660035817792649e-01;1.3928008003641792e-01;-1.5075567228625353e-01;1.3928008003387696e-01;-1.0660035817321681e-01;5.7691698115176278e-02;4.4580364473038539e-12;-5.7691698123447210e-02;1.0660035817964830e-01;-1.3928008003754844e-01;1.5075567228665351e-01;-1.3928008003351530e-01;1.0660035817217152e-01;-5.7691698113619301e-02;-6.2899041204336589e-12;5.7691698125289646e-02;-1.0660035818124790e-01;1.3928008003870071e-01;-1.5075567228722603e-01;1.3928008003346407e-01;-1.0660035817154020e-01;5.7691698112527827e-02;7.6677904529738147e-12;-5.7691698126755148e-02;1.0660035818260875e-01;-1.3928008003979367e-01;1.5075567228793782e-01;-1.3928008003374009e-01;1.0660035817138552e-01;-5.7691698111999534e-02;-8.4746746818767682e-12;5.7691698127726607e-02;-1.0660035818362677e-01;1.3928008004075118e-01;-1.5075567228874864e-01;1.3928008003434303e-01;-1.0660035817174462e-01;5.7691698112102202e-02;8.6225519003686282e-12;-5.7691698128105540e-02;1.0660035818420627e-01;-1.3928008004149042e-01;1.5075567228959694e-01;-1.3928008003523648e-01;1.0660035817260949e-01;-5.7691698112854989e-02;-8.0705241966088857e-12;5.7691698127834923e-02;-1.0660035818428164e-01;1.3928008004194539e-01;-1.5075567229042083e-01;1.3928008003636927e-01;-1.0660035817394165e-01;5.7691698114233754e-02;6.8222528114713669e-12;-5.7691698126899553e-02;1.0660035818381695e-01;-1.3928008004205789e-01;1.5075567229114423e-01;-1.3928008003765271e-01;1.0660035817564659e-01;-5.7691698116150644e-02;-4.9516908458423664e-12;5.7691698125344637e-02;-1.0660035818281947e-01;1.3928008004179260e-01;-1.5075567229168729e-01;1.3928008003896580e-01;-1.0660035817757660e-01;5.7691698118446856e-02;2.6062336834312722e-12;-5.7691698123286540e-02;1.0660035818135406e-01;-1.3928008004114947e-01;1.5075567229198042e-01;-1.3928008004017470e-01;1.0660035817954705e-01;-5.7691698120908165e-02
87,12,2.1807360092909631e+00,2.5433359122454629e-14,6.2626169563856027e-02;-1.1393353516350314e-01;1.4464900829318292e-01;-1.4922119691592672e-01;1.2682374190633078e-01;-8.1504669901121846e-02;2.1454769119330388e-02;4.2472781013370799e-02;-9.8723970202192798e-02;1.3713218299522631e-01;-1.5075567228822728e-01;1.3713218299374991e-01;-9.8723970199506988e-02;4.2472781009957855e-02;2.1454769122862694e-02;-8.1504669904148244e-02;1.2682374190832210e-01;-1.4922119691654337e-01;1.4464900829233535e-01;-1.1393353516136759e-01;6.2626169560835179e-02;3.3543936698818174e-12;-6.2626169566948706e-02;1.1393353516580164e-01;-1.4464900829431002e-01;1.4922119691572247e-01;-1.2682374190487750e-01;8.1504669898721099e-02;-2.1454769116439096e-02;-4.2472781016230608e-02;9.8723970204530359e-02;-1.3713218299666782e-01;1.5075567228857445e-01;-1.3713218299300603e-01;9.8723970197866814e-02;-4.2472781007761640e-02;-2.1454769125202222e-02;8.1504669906227498e-02;-1.2682374190981752e-01;1.4922119691725982e-01;-1.4464900829222868e-01;1.1393353516053716e-01;-6.2626169559495612e-02;-4.9275264519198746e-12;6.2626169568475207e-02;-1.1393353516705232e-01;1.4464900829513785e-01;-1.4922119691607472e-01;1.2682374190478887e-01;-8.1504669898289889e-02;2.1454769115797013e-02;4.2472781016955542e-02;-9.8723970205239583e-02;1.3713218299730737e-01;-1.5075567228913048e-01;1.3713218299348717e-01;-9.8723970198284536e-02;4.2472781008110624e-02;2.1454769124953952e-02;-8.1504669906139735e-02;1.2682374190996606e-01;-1.4922119691771329e-01;1.4464900829301786e-01;-1.1393353516162578e-01;6.2626169560770772e-02;3.6490312995633017e-12;-6.2626169567421508e-02;1.1393353516645521e-01;-1.4464900829518496e-01;1.4922119691686206e-01;-1.2682374190627993e-01;8.1504669900305068e-02;-2.1454769118030674e-02;-4.2472781014886878e-02;9.8723970203729861e-02;-1.3713218299668570e-01;1.5075567228959341e-01;-1.3713218299504501e-01;9.8723970200741293e-02;-4.2472781011084614e-02;-2.1454769121968382e-02;8.1504669903683477e-02;-1.2682374190851331e-01;1.4922119691758240e-01;-1.4464900829429930e-01;1.1393353516415725e-01;-6.2626169564149181e-02
87,13,2.2115494602805765e+00,2.0751918701951883e-14,-6.7480833431023859e-02;1.2068613297037761e-01;-1.4836034621640515e-01;1.4464900829320135e-01;-1.1033725073534323e-01;5.2683707335497140e-02;1.6115045916795738e-02;-8.1504669902985397e-02;1.2965202496079348e-01;-1.5037156411376618e-01;1.3928008003681625e-01;-9.8723970200143812e-02;3.7282857750806107e-02;3.2045423133461419e-02;-9.4594512049366808e-02;1.3713218299566529e-01;-1.5065961464204405e-01;1.3231508612471898e-01;-8.5979372550645666e-02;2.1454769118166322e-02;4.7608579141721674e-02;-1.0660035817943109e-01;1.4304088897851169e-01;-1.4922119691605853e-01;1.2383384118351005e-01;-7.2249503184050989e-02;5.3808217804262246e-03;6.2626169566720069e-02;-1.1738462854256321e-01;1.4731043270494576e-01;-1.4607279433484296e-01;1.1393353516147151e-01;-5.7691698116784436e-02;-1.0754786527206607e-02;7.6926101885937043e-02;-1.2682374190919132e-01;1.4989188778076296e-01;-1.4125048569184492e-01;1.0272761959041798e-01;-4.2472781008704719e-02;-2.6767151472032260e-02;9.0344507505618024e-02;-1.3480953173707094e-01;1.5075567228886133e-01;-1.3480953173370006e-01;9.0344507499593954e-02;-2.6767151464630049e-02;-4.2472781015932680e-02;1.0272761959597319e-01;-1.4125048569459353e-01;1.4989188778017148e-01;-1.2682374190543752e-01;7.6926101879863526e-02;-1.0754786520127634e-02;-5.7691698123379147e-02;1.1393353516623983e-01;-1.4607279433686579e-01;1.4731043270390187e-01;-1.1738462853877693e-01;6.2626169561075862e-02;5.3808217866910136e-03;-7.2249503189625128e-02;1.2383384118729363e-01;-1.4922119691738717e-01;1.4304088897726530e-01;-1.0660035817602266e-01;4.7608579136978954e-02;2.1454769123197652e-02;-8.5979372554935291e-02;1.3231508612747123e-01;-1.5065961464285180e-01;1.3713218299456137e-01;-9.4594512046768428e-02;3.2045423130038692e-02;3.7282857754297294e-02;-9.8723970203027103e-02;1.3928008003862685e-01;-1.5037156411432717e-01;1.2965202496021491e-01;-8.1504669901590013e-02;1.6115045915001975e-02;5.2683707337293377e-02;-1.1033725073685210e-01;1.4464900829428096e-01;-1.4836034621705343e-01;1.2068613297069328e-01;-6.7480833431136977e-02
87,14,2.2446420208654896e+00,1.9206858326015208e-14,-7.2249503186725975e-02;1.2682374190727091e-01;-1.5037156411380995e-01;1.3713218299474314e-01;-9.0344507502058816e-02;2.1454769119913494e-02;5.2683707336948465e-02;-1.1393353516418313e-01;1.4731043270442853e-01;-1.4464900829319391e-01;1.0660035817682857e-01;-4.2472781011033939e-02;-3.2045423133101110e-02;9.8723970202447275e-02;-1.4125048569354939e-01;1.4922119691626975e-01;-1.2068613296933788e-01;6.2626169562271239e-02;1.0754786525612603e-02;-8.1504669903886412e-02;1.3231508612685497e-01;-1.5075567228869358e-01;1.3231508612482071e-01;-8.1504669900316712e-02;1.0754786521380075e-02;6.2626169566136369e-02;-1.2068613297190382e-01;1.4922119691693109e-01;-1.4125048569217247e-01;9.8723970199396438e-02;-3.2045423129141763e-02;-4.2472781014930544e-02;1.0660035817972814e-01;-1.4464900829442712e-01;1.4731043270374802e-01;-1.1393353516181215e-01;5.2683707333510535e-02;2.1454769123558641e-02;-9.0344507505034935e-02;1.3713218299637220e-01;-1.5037156411376942e-01;1.2682374190565429e-01;-7.2249503183999295e-02;-3.1299742503292723e-12;7.2249503189498757e-02;-1.2682374190906026e-01;1.5037156411426747e-01;-1.3713218299386362e-01;9.0344507500155213e-02;-2.1454769117515898e-02;-5.2683707339241458e-02;1.1393353516585783e-01;-1.4731043270517005e-01;1.4464900829294505e-01;-1.0660035817577251e-01;4.2472781009518297e-02;3.2045423134670938e-02;-9.8723970203719758e-02;1.4125048569430587e-01;-1.4922119691645749e-01;1.2068613296905097e-01;-6.2626169561693382e-02;-1.0754786526280955e-02;8.1504669904495494e-02;-1.3231508612733692e-01;1.5075567228906311e-01;-1.3231508612513668e-01;8.1504669900634277e-02;-1.0754786521703034e-02;-6.2626169565877007e-02;1.2068613297183502e-01;-1.4922119691719160e-01;1.4125048569284865e-01;-9.8723970200465944e-02;3.2045423130442431e-02;4.2472781013683847e-02;-1.0660035817888060e-01;1.4464900829428956e-01;-1.4731043270449426e-01;1.1393353516340121e-01;-5.2683707335663597e-02;-2.1454769121316213e-02;9.0344507503268334e-02;-1.3713218299559260e-01;1.5037156411428598e-01;-1.2682374190747112e-01;7.2249503186781638e-02
87,15,2.2799715195845986e+00,1.7495264496384760e-14,7.6926101882960646e-02;-1.3231508612597451e-01;1.5065961464224603e-01;-1.2682374190700940e-01;6.7480833430592746e-02;1.0754786524262091e-02;-8.5979372553111860e-02;1.3713218299529201e-01;-1.4989188778024393e-01;1.2068613296986094e-01;-5.7691698119042442e-02;-2.1454769121609103e-02;9.4594512048928839e-02;-1.4125048569349505e-01;1.4836034621632133e-01;-1.1393353516279112e-01;4.7608579138023660e-02;3.2045423133313537e-02;-1.0272761959427230e-01;1.4464900829405761e-01;-1.4607279433527562e-01;1.0660035817641167e-01;-3.7282857750593375e-02;-4.2472781014130795e-02;1.1033725073733493e-01;-1.4731043270478347e-01;1.4304088897715050e-01;-9.8723970199790109e-02;2.6767151466128184e-02;5.2683707338464884e-02;-1.1738462854213606e-01;1.4922119691695679e-01;-1.3928008003666903e-01;9.0344507500616858e-02;-1.6115045913466707e-02;-6.2626169566267070e-02;1.2383384118676256e-01;-1.5037156411417510e-01;1.3480953173419710e-01;-8.1504669900087673e-02;5.3808217808037420e-03;7.2249503189065839e-02;-1.2965202496186293e-01;1.5075567228886905e-01;-1.2965202495915731e-01;7.2249503184398933e-02;5.3808217861359333e-03;-8.1504669904592791e-02;1.3480953173662014e-01;-1.5037156411386812e-01;1.2383384118386521e-01;-6.2626169561637662e-02;-1.6115045918521507e-02;9.0344507504710972e-02;-1.3928008003870890e-01;1.4922119691643032e-01;-1.1738462853925488e-01;5.2683707334099029e-02;2.6767151470715948e-02;-9.8723970203331193e-02;1.4304088897873479e-01;-1.4731043270408917e-01;1.1033725073467071e-01;-4.2472781010313730e-02;-3.7282857754477254e-02;1.0660035817930716e-01;-1.4607279433645678e-01;1.4464900829332755e-01;-1.0272761959198616e-01;3.2045423130224640e-02;4.7608579141024100e-02;-1.1393353516493285e-01;1.4836034621713992e-01;-1.4125048569291837e-01;9.4594512047261922e-02;-2.1454769119424805e-02;-5.7691698121095855e-02;1.2068613297127014e-01;-1.4989188778076973e-01;1.3713218299498806e-01;-8.5979372552237449e-02;1.0754786523156337e-02;6.7480833431621839e-02;-1.2682374190775783e-01;1.5065961464265307e-01;-1.3231508612611376e-01;7.6926101882974787e-02
87,16,2.3174929343376376e+00,1.6755115813301320e-14,8.1504669902334279e-02;-1.3713218299509833e-01;1.4922119691653704e-01;-1.1393353516349071e-01;4.2472781011874267e-02;4.2472781012704075e-02;-1.1393353516406543e-01;1.4922119691667349e-01;-1.3713218299474722e-01;8.1504669901605972e-02;8.6678686688246387e-13;-8.1504669903056826e-02;1.3713218299545210e-01;-1.4922119691642544e-01;1.1393353516296340e-01;-4.2472781011100941e-02;-4.2472781013484041e-02;1.1393353516461018e-01;-1.4922119691681293e-01;1.3713218299444363e-01;-8.1504669900971771e-02;-1.6133896472346127e-12;8.1504669903676025e-02;-1.3713218299576388e-01;1.4922119691635605e-01;-1.1393353516255267e-01;4.2472781010485745e-02;4.2472781014108972e-02;-1.1393353516504855e-01;1.4922119691693489e-01;-1.3713218299423321e-01;8.1504669900525378e-02;2.1339588176625889e-12;-8.1504669904110080e-02;1.3713218299599764e-01;-1.4922119691634364e-01;1.1393353516231963e-01;-4.2472781010119642e-02;-4.2472781014482680e-02;1.1393353516531145e-01;-1.4922119691702271e-01;1.3713218299415444e-01;-8.1504669900342414e-02;-2.3452242495737092e-12;8.1504669904291061e-02;-1.3713218299611568e-01;1.4922119691638827e-01;-1.1393353516230167e-01;4.2472781010067101e-02;4.2472781014536061e-02;-1.1393353516535137e-01;1.4922119691706484e-01;-1.3713218299422941e-01;8.1504669900463025e-02;2.2043323137449467e-12;-8.1504669904183438e-02;1.3713218299609431e-01;-1.4922119691648378e-01;1.1393353516251241e-01;-4.2472781010357952e-02;-4.2472781014237911e-02;1.1393353516514861e-01;-1.4922119691705502e-01;1.3713218299445648e-01;-8.1504669900882690e-02;-1.7161642952875485e-12;8.1504669903784591e-02;-1.3713218299592272e-01;1.4922119691661379e-01;-1.1393353516293378e-01;4.2472781010969303e-02;4.2472781013617199e-02;-1.1393353516472762e-01;1.4922119691699806e-01;-1.3713218299480903e-01;8.1504669901549281e-02;9.4002667709668322e-13;-8.1504669903141730e-02;1.3713218299561786e-01;-1.4922119691676053e-01;1.1393353516351326e-01;-4.2472781011820095e-02;-4.2472781012759669e-02;1.1393353516414846e-01;-1.4922119691689503e-01;1.3713218299522270e-01;-8.1504669902350141e-02
87,17,2.3571584497590177e+00,1.5672648364291792e-14,-8.5979372552702452e-02;1.4125048569316781e-01;-1.4607279433566739e-01;9.8723970201202535e-02;-1.6115045915584585e-02;-7.2249503187044470e-02;1.3480953173550558e-01;-1.4922119691651775e-01;1.1033725073556024e-01;-3.2045423131145410e-02;-5.7691698120684913e-02;1.2682374190772688e-01;-1.5065961464229100e-01;1.2068613296985205e-01;-4.7608579138447751e-02;-4.2472781013287747e-02;1.1738462854135356e-01;-1.5037156411401545e-01;1.2965202495981351e-01;-6.2626169562776668e-02;-2.6767151469686661e-02;1.0660035817875731e-01;-1.4836034621689037e-01;1.3713218299442570e-01;-7.6926101881563139e-02;-1.0754786525337477e-02;9.4594512049359855e-02;-1.4464900829410954e-01;1.4304088897732065e-01;-9.0344507501187069e-02;5.3808217816449129e-03;8.1504669903864568e-02;-1.3928008003835646e-01;1.4731043270399402e-01;-1.0272761959171778e-01;2.1454769118623391e-02;6.7480833432817716e-02;-1.3231508612695186e-01;1.4989188778024917e-01;-1.1393353516247741e-01;3.7282857750481103e-02;5.2683707338277055e-02;-1.2383384118652770e-01;1.5075567228887432e-01;-1.2383384118414376e-01;5.2683707334392066e-02;3.7282857754459935e-02;-1.1393353516515471e-01;1.4989188778072224e-01;-1.3231508612508946e-01;6.7480833429285764e-02;2.1454769122577100e-02;-1.0272761959468375e-01;1.4731043270492084e-01;-1.3928008003695683e-01;8.1504669900717447e-02;5.3808217853518808e-03;-9.0344507504141622e-02;1.4304088897855091e-01;-1.4464900829327873e-01;9.4594512046831739e-02;-1.0754786522037258e-02;-7.6926101884458836e-02;1.3713218299591215e-01;-1.4836034621651426e-01;1.0660035817677570e-01;-2.6767151466920734e-02;-6.2626169565309503e-02;1.2965202496129047e-01;-1.5037156411405217e-01;1.1738462854006645e-01;-4.2472781011209833e-02;-4.7608579140555093e-02;1.2068613297126550e-01;-1.5065961464259447e-01;1.2682374190696005e-01;-5.7691698119279017e-02;-3.2045423132607810e-02;1.1033725073660641e-01;-1.4922119691692612e-01;1.3480953173530047e-01;-7.2249503186419359e-02;-1.6115045916356149e-02;9.8723970201856887e-02;-1.4607279433604847e-01;1.4125048569328758e-01;-8.5979372552697858e-02
87,18,2.3989175181512796e+00,1.5681900222830336e-14,9.0344507502631524e-02;-1.4464900829365054e-01;1.4125048569303850e-01;-8.1504669902037086e-02;-1.0754786524044532e-02;9.8723970201698610e-02;-1.4731043270441968e-01;1.3713218299484792e-01;-7.2249503186233272e-02;-2.1454769121151032e-02;1.0660035817821646e-01;-1.4922119691672811e-01;1.3231508612556961e-01;-6.2626169563167855e-02;-3.2045423132703491e-02;1.1393353516434490e-01;-1.5037156411398742e-01;1.2682374190670936e-01;-5.2683707335299264e-02;-4.2472781013356699e-02;1.2068613297118232e-01;-1.5075567228881781e-01;1.2068613296969626e-01;-4.2472781010977269e-02;-5.2683707337625285e-02;1.2682374190806092e-01;-1.5037156411383859e-01;1.1393353516277230e-01;-3.2045423130348458e-02;-6.2626169565365097e-02;1.3231508612674714e-01;-1.4922119691644542e-01;1.0660035817661953e-01;-2.1454769118899972e-02;-7.2249503188238570e-02;1.3713218299583152e-01;-1.4731043270403296e-01;9.8723970200144076e-02;-1.0754786521974839e-02;-8.1504669903796026e-02;1.4125048569381982e-01;-1.4464900829320212e-01;9.0344507501194576e-02;1.8150342275620031e-12;-9.0344507504103597e-02;1.4464900829423871e-01;-1.4125048569258072e-01;8.1504669900787904e-02;1.0754786525545727e-02;-9.8723970202860986e-02;1.4731043270483787e-01;-1.3713218299444263e-01;7.2249503185246908e-02;2.1454769122283723e-02;-1.0660035817906008e-01;1.4922119691701555e-01;-1.3231508612528228e-01;6.2626169562506814e-02;3.2045423133434427e-02;-1.1393353516487735e-01;1.5037156411418851e-01;-1.2682374190660459e-01;5.2683707335019168e-02;4.2472781013664605e-02;-1.2068613297142776e-01;1.5075567228898989e-01;-1.2068613296983458e-01;4.2472781011113903e-02;5.2683707337513701e-02;-1.2682374190805806e-01;1.5037156411403885e-01;-1.1393353516320577e-01;3.2045423130925767e-02;6.2626169564850329e-02;-1.3231508612654649e-01;1.4922119691673305e-01;-1.0660035817738667e-01;2.1454769119916613e-02;7.2249503187362035e-02;-1.3713218299549337e-01;1.4731043270446129e-01;-9.8723970201268538e-02;1.0754786523413350e-02;8.1504669902607629e-02;-1.4125048569340604e-01;1.4464900829381475e-01;-9.0344507502676100e-02
87,19,2.4427169239004893e+00,1.4414395603049950e-14,9.4594512048122872e-02;-1.4731043270437122e-01;1.3480953173521112e-01;-6.2626169563723563e-02;-3.7282857752692924e-02;1.2068613297059771e-01;-1.5065961464228000e-01;1.1393353516345084e-01;-2.6767151467894972e-02;-7.2249503187139769e-02;1.3928008003780520e-01;-1.4464900829344768e-01;8.5979372552079533e-02;1.0754786524474039e-02;-1.0272761959368289e-01;1.4922119691670577e-01;-1.2965202495996986e-01;5.2683707335458178e-02;4.7608579140299243e-02;-1.2682374190779452e-01;1.4989188778029522e-01;-1.0660035817700822e-01;1.6115045914847921e-02;8.1504669903264812e-02;-1.4304088897824108e-01;1.4125048569271825e-01;-7.6926101881827039e-02;-2.1454769121844717e-02;1.1033725073688383e-01;-1.5037156411404068e-01;1.2383384118451027e-01;-4.2472781010964258e-02;-5.7691698121286411e-02;1.3231508612669329e-01;-1.4836034621643157e-01;9.8723970200373101e-02;-5.3808217819381029e-03;-9.0344507503841084e-02;1.4607279433618897e-01;-1.3713218299446056e-01;6.7480833429673481e-02;3.2045423133337247e-02;-1.1738462854168347e-01;1.5075567228887315e-01;-1.1738462853977952e-01;3.2045423130328765e-02;6.7480833432489062e-02;-1.3713218299583044e-01;1.4607279433548465e-01;-9.0344507501387242e-02;-5.3808217850071886e-03;9.8723970202673650e-02;-1.4836034621698840e-01;1.3231508612534848e-01;-5.7691698118691855e-02;-4.2472781013678018e-02;1.2383384118620487e-01;-1.5037156411401845e-01;1.1033725073517867e-01;-2.1454769119231391e-02;-7.6926101884164350e-02;1.4125048569374898e-01;-1.4304088897758258e-01;8.1504669901328292e-02;1.6115045917129166e-02;-1.0660035817865610e-01;1.4989188778069726e-01;-1.2682374190689022e-01;4.7608579138541988e-02;5.2683707337300753e-02;-1.2965202496111961e-01;1.4922119691671215e-01;-1.0272761959263507e-01;1.0754786522939871e-02;8.5979372553374483e-02;-1.4464900829400182e-01;1.3928008003753675e-01;-7.2249503186316510e-02;-2.6767151468866674e-02;1.1393353516421111e-01;-1.5065961464260874e-01;1.2068613297045082e-01;-3.7282857752207139e-02;-6.2626169564291692e-02;1.3480953173562535e-01;-1.4731043270455246e-01;9.4594512048156540e-02
87,20,2.4885008512914837e+00,1.2536268319725726e-14,-9.8723970201472805e-02;1.4922119691659511e-01;-1.2682374190715687e-01;4.2472781012062442e-02;6.2626169564137982e-02;-1.3713218299510535e-01;1.4464900829347035e-01;-8.1504669901968238e-02;-2.1454769120913174e-02;1.1393353516397974e-01;-1.5075567228876266e-01;1.1393353516339816e-01;-2.1454769120006399e-02;-8.1504669902778881e-02;1.4464900829378066e-01;-1.3713218299474284e-01;6.2626169563278308e-02;4.2472781012975303e-02;-1.2682374190766027e-01;1.4922119691646252e-01;-9.8723970200809669e-02;-8.5128461219238435e-13;9.8723970202119982e-02;-1.4922119691676147e-01;1.2682374190677811e-01;-4.2472781011309940e-02;-6.2626169564910961e-02;1.3713218299551821e-01;-1.4464900829331612e-01;8.1504669901340435e-02;2.1454769121671480e-02;-1.1393353516448423e-01;1.5075567228879969e-01;-1.1393353516300661e-01;2.1454769119407986e-02;8.1504669903311552e-02;-1.4464900829403263e-01;1.3713218299461974e-01;-6.2626169562842671e-02;-4.2472781013514600e-02;1.2682374190803591e-01;-1.4922119691649502e-01;9.8723970200518152e-02;1.2753617079164437e-12;-9.8723970202450925e-02;1.4922119691687746e-01;-1.2682374190669096e-01;4.2472781011105298e-02;6.2626169565146703e-02;-1.3713218299571309e-01;1.4464900829340852e-01;-8.1504669901298094e-02;-2.1454769121819851e-02;1.1393353516465458e-01;-1.5075567228891679e-01;1.1393353516305819e-01;-2.1454769119429885e-02;-8.1504669903305460e-02;1.4464900829408331e-01;-1.3713218299477459e-01;6.2626169563073528e-02;4.2472781013325779e-02;-1.2682374190801665e-01;1.4922119691668570e-01;-9.8723970200841310e-02;-9.6026051862971740e-13;9.8723970202276676e-02;-1.4922119691693109e-01;1.2682374190699128e-01;-4.2472781011570378e-02;-6.2626169564712869e-02;1.3713218299555360e-01;-1.4464900829366639e-01;8.1504669901891799e-02;2.1454769121182164e-02;-1.1393353516430953e-01;1.5075567228904846e-01;-1.1393353516361017e-01;2.1454769120150350e-02;8.1504669902738358e-02;-1.4464900829393615e-01;1.3713218299515242e-01;-6.2626169563849685e-02;-4.2472781012498600e-02;1.2682374190756301e-01;-1.4922119691687458e-01;9.8723970201606892e-02
87,21,2.5362109556365486e+00,9.8162219093940929e-15,-1.0272761959310270e-01;1.5037156411387637e-01;-1.1738462854053255e-01;2.1454769120401538e-02;8.5979372552733635e-02;-1.4731043270431002e-01;1.2965202496024628e-01;-4.2472781012009950e-02;-6.7480833431236273e-02;1.4125048569316712e-01;-1.3928008003740713e-01;6.2626169563605102e-02;4.7608579139787499e-02;-1.3231508612612619e-01;1.4607279433559567e-01;-8.1504669901827392e-02;-2.6767151468857293e-02;1.2068613297074048e-01;-1.4989188778027462e-01;9.8723970200959271e-02;5.3808217840610531e-03;-1.0660035817814865e-01;1.5065961464232938e-01;-1.1393353516328709e-01;1.6115045915250634e-02;9.0344507503152177e-02;-1.4836034621676239e-01;1.2682374190687332e-01;-3.7282857751663269e-02;-7.2249503187431480e-02;1.4304088897810729e-01;-1.3713218299471136e-01;5.7691698119187236e-02;5.2683707337124144e-02;-1.3480953173572638e-01;1.4464900829340274e-01;-7.6926101882183295e-02;-3.2045423132701110e-02;1.2383384118584004e-01;-1.4922119691656796e-01;9.4594512047408374e-02;1.0754786524683559e-02;-1.1033725073670543e-01;1.5075567228887660e-01;-1.1033725073539571e-01;1.0754786522787002e-02;9.4594512048869622e-02;-1.4922119691684382e-01;1.2383384118482824e-01;-3.2045423130954855e-02;-7.6926101883763864e-02;1.4464900829401986e-01;-1.3480953173506832e-01;5.2683707335532404e-02;5.7691698120874955e-02;-1.3713218299559438e-01;1.4304088897772441e-01;-7.2249503186023023e-02;-3.7282857753303554e-02;1.2682374190787318e-01;-1.4836034621665048e-01;9.0344507502067101e-02;1.6115045916699176e-02;-1.1393353516436938e-01;1.5065961464254138e-01;-1.0660035817742730e-01;5.3808217827993774e-03;9.8723970202104050e-02;-1.4989188778071769e-01;1.2068613297028900e-01;-2.6767151467810699e-02;-8.1504669902873458e-02;1.4607279433611298e-01;-1.3231508612593368e-01;4.7608579139084777e-02;6.2626169564420284e-02;-1.3928008003796644e-01;1.4125048569327325e-01;-6.7480833430897530e-02;-4.2472781012608589e-02;1.2965202496082209e-01;-1.4731043270460781e-01;8.5979372552654310e-02;2.1454769120760039e-02;-1.1738462854096242e-01;1.5037156411420408e-01;-1.0272761959326469e-01
87,22,2.5857864376269055e+00,7.9936057773011271e-15,-1.0660035817785138e-01;1.5075567228891271e-01;-1.0660035817775942e-01;-1.1836075536016989e-13;1.0660035817791834e-01;-1.5075567228889497e-01;1.0660035817768045e-01;2.0904175937656671e-13;-1.0660035817797792e-01;1.5075567228889872e-01;-1.0660035817762409e-01;-3.0293782856316478e-13;1.0660035817805882e-01;-1.5075567228891182e-01;1.0660035817755237e-01;4.1499400546505540e-13;-1.0660035817813374e-01;1.5075567228889983e-01;-1.0660035817746960e-01;-5.0587951372810551e-13;1.0660035817817712e-01;-1.5075567228888315e-01;1.0660035817741612e-01;5.6635839715149603e-13;-1.0660035817822176e-01;1.5075567228889289e-01;-1.0660035817737934e-01;-6.3631279082219981e-13;1.0660035817828152e-01;-1.5075567228889805e-01;1.0660035817732440e-01;7.0772250906903089e-13;-1.0660035817831545e-01;1.5075567228887693e-01;-1.0660035817727702e-01;-7.4156836677189905e-13;1.0660035817832135e-01;-1.5075567228886830e-01;1.0660035817726775e-01;7.5342087339184006e-13;-1.0660035817834043e-01;1.5075567228888395e-01;-1.0660035817726389e-01;-7.7681863337103946e-13;1.0660035817836093e-01;-1.5075567228888129e-01;1.0660035817724470e-01;7.8456268852488201e-13;-1.0660035817834404e-01;1.5075567228886066e-01;-1.0660035817725130e-01;-7.4835077133880105e-13;1.0660035817831090e-01;-1.5075567228886533e-01;1.0660035817729228e-01;7.0468091370532848e-13;-1.0660035817829587e-01;1.5075567228888151e-01;-1.0660035817732320e-01;-6.7248187694026991e-13;1.0660035817826843e-01;-1.5075567228887068e-01;1.0660035817734743e-01;6.1024144620152893e-13;-1.0660035817820314e-01;1.5075567228885603e-01;-1.0660035817740771e-01;-5.1253393669887506e-13;1.0660035817813930e-01;-1.5075567228887157e-01;1.0660035817748695e-01;4.2638471607490047e-13;-1.0660035817809489e-01;1.5075567228888384e-01;-1.0660035817754465e-01;-3.4555588472845022e-13;1.0660035817802455e-01;-1.5075567228886630e-01;1.0660035817760562e-01;2.3001422908201330e-13;-1.0660035817792862e-01;1.5075567228886139e-01;-1.0660035817770082e-01;-1.0087491467001197e-13;1.0660035817785307e-01;-1.5075567228888123e-01;1.0660035817779112e-01
